timestamp_utc,load_kwh,pv_kwh,ev_baseline_kwh,ev_opt_kwh,charge_kwh,discharge_kwh,soc_kwh,grid_import_baseline_kwh,grid_import_opt_kwh,emissions_baseline_kg,emissions_opt_kg,fossil_kwh_baseline,fossil_kwh_opt
2025-09-29 01:00:00+00:00,2.6023643249400514,0.144,0.0,0.0,0.0,2.4583643249400513,10.237248079010472,2.4583643249400513,0.0,0.4287279539539876,0.0,1.8567627716363935,0.0
2025-09-29 02:00:00+00:00,2.690092739265187,0.0,0.0,0.0,0.0,2.690092739265187,7.405571511362906,2.690092739265187,0.0,0.4981771348474774,0.0,2.1573878889168774,0.0
2025-09-29 03:00:00+00:00,2.528831922543927,0.0,0.0,0.0,0.0,2.528831922543927,4.743643171842983,2.528831922543927,0.0,0.44619496111584805,0.0,1.9127542483759121,0.0
2025-09-29 04:00:00+00:00,2.689729889427449,0.0,0.0,0.0,0.0,2.689729889427449,1.9123485513930367,2.689729889427449,0.0,0.44244847110840646,0.0,1.8723449941702628,0.0
2025-09-29 05:00:00+00:00,2.562366290402097,0.0,0.0,0.0,0.0,0.5342311238233848,1.35,2.562366290402097,2.0281351665787124,0.40290124659929355,0.3188998348702911,1.7128682465482712,1.355750089108229
2025-09-29 06:00:00+00:00,2.5846652897945153,0.0,0.0,0.0,0.0,0.0,1.35,2.5846652897945153,2.5846652897945153,0.40689365461845034,0.40689365461845034,1.7088636666282429,1.7088636666282429
2025-09-29 07:00:00+00:00,2.6655405187640886,0.0,0.0,0.0,0.0,0.0,1.35,2.6655405187640886,2.6655405187640886,0.437048543402201,0.437048543402201,1.8333254188969654,1.8333254188969654
2025-09-29 08:00:00+00:00,2.581839827273832,0.0,0.0,0.0,0.0,0.0,1.35,2.581839827273832,2.581839827273832,0.4169509575028233,0.4169509575028233,1.767982439888234,1.767982439888234
2025-09-29 09:00:00+00:00,2.609918737534612,0.0,0.0,0.0,0.0,0.0,1.35,2.609918737534612,2.609918737534612,0.38291530081479885,0.38291530081479885,1.590703394950675,1.590703394950675
2025-09-29 10:00:00+00:00,2.5055118226486135,0.0,0.0,0.0,0.0,0.0,1.35,2.5055118226486135,2.5055118226486135,0.3299886962143768,0.3299886962143768,1.3840944200727787,1.3840944200727787
2025-09-29 11:00:00+00:00,2.650702621734961,0.0,0.0,0.0,5.0,0.0,6.1,2.650702621734961,2.650702621734961,0.33743500738912025,0.33743500738912025,1.4320046248186615,1.4320046248186615
2025-09-29 12:00:00+00:00,2.607628662643856,0.0,0.0,0.0,0.0,0.0,6.1,2.607628662643856,2.607628662643856,0.3409738961166512,0.3409738961166512,1.4396858318572403,1.4396858318572403
2025-09-29 13:00:00+00:00,2.5659463432998186,0.0,0.0,0.0,0.0,0.0,6.1,2.5659463432998186,2.5659463432998186,0.32954684611290275,0.32954684611290275,1.39299112970059,1.39299112970059
2025-09-29 14:00:00+00:00,2.6576857406856806,0.44800000000000006,0.0,0.0,5.0,0.0,10.85,2.2096857406856807,2.2096857406856807,0.25201831824536897,0.25201831824536897,1.035577652325235,1.035577652325235
2025-09-29 15:00:00+00:00,2.560638965858329,1.79072,0.0,0.0,2.078947368421052,0.0,12.825,0.7699189658583288,0.7699189658583288,0.08165748006724034,0.08165748006724034,0.3305518760085091,0.3305518760085091
2025-09-29 16:00:00+00:00,2.5906995778961304,3.056,0.0,0.0,0.0,0.0,12.825,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29 17:00:00+00:00,2.526808339449433,4.1312,0.0,0.0,0.0,0.0,12.825,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29 18:00:00+00:00,3.580622597289426,4.7424,21.53846153846154,7.0,0.0,0.0,12.825,20.376684135750967,5.838222597289427,2.0073178659849065,0.5751263771407511,8.148270034821088,2.3346003662413635
2025-09-29 19:00:00+00:00,3.54069104813523,3.5468800000000003,21.53846153846154,7.0,0.0,0.0,12.825,21.53227258659677,6.99381104813523,2.16052928150013,0.7017528455487339,8.975620355805422,2.91533522789296
2025-09-29 20:00:00+00:00,3.5524626680883697,1.9392,21.53846153846154,7.0,0.0,0.0,12.825,23.15172420654991,8.613262668088371,2.296029798572078,0.8542045323459917,9.588928545356632,3.567421567820893
2025-09-29 21:00:00+00:00,3.6500729345260106,1.9020799999999998,21.53846153846154,7.0,0.0,0.0,12.825,23.28645447298755,8.74799293452601,2.4047775452583187,0.9033997425168188,9.916080033976508,3.7251612595660135
2025-09-29 22:00:00+00:00,3.556081751597208,1.78688,21.53846153846154,7.0,0.0,0.0,12.825,23.30766329005875,8.769201751597208,2.452209511253818,0.9226115751613001,10.245855507978037,3.854868373076898
2025-09-29 23:00:00+00:00,2.597038194886327,0.9216,21.53846153846154,7.0,0.0,0.0,12.825,23.213899733347866,8.675438194886327,2.666216658651908,0.9964115509244992,11.230981061773077,4.197213014122872
2025-09-30 00:00:00+00:00,2.6961474399602476,0.34240000000000004,21.53846153846154,7.0,0.0,0.0,12.825,23.892208978421788,9.353747439960248,3.079192701038694,1.2054971924319529,13.229440707630191,5.179297036237283
2025-09-30 01:00:00+00:00,2.6923314387327575,0.07680000000000001,21.53846153846154,7.0,0.0,5.0,7.561842105263157,24.1539929771943,4.6155314387327575,3.71284273436894,0.7094786515724542,16.29090065032807,3.112991056503787
2025-09-30 02:00:00+00:00,2.6449579881547067,0.0,21.53846153846154,7.0,0.0,5.0,2.2986842105263143,24.183419526616248,4.644957988154706,3.9387456788490143,0.7565227979502139,17.303742766419653,3.323564647232554
2025-09-30 03:00:00+00:00,2.608245371109487,0.0,21.53846153846154,7.0,0.0,0.9012499999999984,1.35,24.146706909571027,8.706995371109487,3.9367445885278873,1.4195400241498843,17.069697903943993,6.1551159415848495
2025-09-30 04:00:00+00:00,2.555378240809074,0.0,21.53846153846154,7.0,0.0,0.0,1.35,24.093839779270613,9.555378240809073,3.8651314468240647,1.532872853110988,16.58811918451077,6.578683786550031
2025-09-30 05:00:00+00:00,2.5321304017550252,0.0,21.53846153846154,7.0,0.0,0.0,1.35,24.070591940216566,9.532130401755026,3.989030432062542,1.5796852171075955,16.76490831623238,6.639026270758031
2025-09-30 06:00:00+00:00,2.6939850826432266,0.0,21.53846153846154,7.0,0.0,0.0,1.35,24.232446621104767,9.693985082643227,4.017272606429242,1.6070758899647957,16.669957929043854,6.668675516722296
2025-09-30 07:00:00+00:00,2.603213717109576,0.0,0.0,0.0,0.0,0.0,1.35,2.603213717109576,2.603213717109576,0.38939762876442696,0.38939762876442696,1.5896795911744432,1.5896795911744432
2025-09-30 08:00:00+00:00,2.5231731224941543,0.0,0.0,0.0,0.0,0.0,1.35,2.5231731224941543,2.5231731224941543,0.38796240097670254,0.38796240097670254,1.600942083954098,1.600942083954098
2025-09-30 09:00:00+00:00,2.6246979511075,0.0,0.0,0.0,0.0,0.0,1.35,2.6246979511075,2.6246979511075,0.3962661228936819,0.3962661228936819,1.674378907874677,1.674378907874677
2025-09-30 10:00:00+00:00,2.6553366228684596,0.0,0.0,0.0,0.0,0.0,1.35,2.6553366228684596,2.6553366228684596,0.41306880564781506,0.41306880564781506,1.7624438930267328,1.7624438930267328
2025-09-30 11:00:00+00:00,2.6226006602106082,0.0,0.0,0.0,0.0,0.0,1.35,2.6226006602106082,2.6226006602106082,0.42824843014149405,0.42824843014149405,1.803813610601127,1.803813610601127
2025-09-30 12:00:00+00:00,2.6834595409581805,0.0,0.0,0.0,0.0,0.0,1.35,2.6834595409581805,2.6834595409581805,0.4486184099695136,0.4486184099695136,1.8724618752483502,1.8724618752483502
2025-09-30 13:00:00+00:00,2.5079185753328406,0.0,0.0,0.0,0.0,0.0,1.35,2.5079185753328406,2.5079185753328406,0.4234162526900169,0.4234162526900169,1.7885269658552798,1.7885269658552798
2025-09-30 14:00:00+00:00,2.6057178526520044,0.45568000000000003,0.0,0.0,0.0,0.0,1.35,2.1500378526520043,2.1500378526520043,0.31761775963595495,0.31761775963595495,1.3290120641066008,1.3290120641066008
2025-09-30 15:00:00+00:00,2.5918671765770807,1.7676800000000001,0.0,0.0,5.0,0.0,6.1,0.8241871765770805,0.8241871765770805,0.10115790330168162,0.10115790330168162,0.43606407127217145,0.43606407127217145
2025-09-30 16:00:00+00:00,2.5124699158299753,3.0624000000000002,0.0,0.0,5.0,0.0,10.85,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30 17:00:00+00:00,2.628265633827875,3.6704000000000003,0.0,0.0,2.078947368421052,0.0,12.825,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30 18:00:00+00:00,3.670526567696131,4.192,0.0,0.0,0.0,0.0,12.825,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30 19:00:00+00:00,3.618588203620857,4.3148800000000005,0.0,0.0,0.0,0.0,12.825,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30 20:00:00+00:00,3.552019489547445,2.2912,0.0,0.0,0.0,0.0,12.825,1.260819489547445,1.260819489547445,0.15707550937688372,0.15707550937688372,0.6898016076040996,0.6898016076040996
2025-09-30 21:00:00+00:00,3.667976304206282,1.2800000000000002,0.0,0.0,0.0,0.0,12.825,2.3879763042062816,2.3879763042062816,0.3135229174502958,0.3135229174502958,1.3632757413204604,1.3632757413204604
2025-09-30 22:00:00+00:00,3.601899176304302,0.84992,0.0,0.0,0.0,0.0,12.825,2.7519791763043018,2.7519791763043018,0.3531042483104767,0.3531042483104767,1.5337909100400118,1.5337909100400118
2025-09-30 23:00:00+00:00,2.6021777768933068,0.7168000000000001,0.0,0.0,0.0,0.0,12.825,1.8853777768933067,1.8853777768933067,0.23544220204081137,0.23544220204081137,1.0355109879988242,1.0355109879988242
2025-10-01 00:00:00+00:00,2.6506060415404358,1.1008,0.0,0.0,0.0,0.0,12.825,1.5498060415404358,1.5498060415404358,0.20822409287705235,0.20822409287705235,0.9104587047836256,0.9104587047836256
2025-10-01 01:00:00+00:00,2.5295844071569915,0.192,0.0,0.0,0.0,2.3375844071569913,10.364384834571588,2.3375844071569913,0.0,0.3523359952501225,0.0,1.5432133968544717,0.0
