timestamp_utc,load_kwh,pv_kwh,ev_baseline_kwh,ev_opt_kwh,charge_kwh,discharge_kwh,soc_kwh,grid_import_baseline_kwh,grid_import_opt_kwh,emissions_baseline_kg,emissions_opt_kg,fossil_kwh_baseline,fossil_kwh_opt
2025-09-29 01:00:00+00:00,2.6023643249400514,0.0,0.0,0.0,0.0,2.6023643249400514,10.08566913164205,2.6023643249400514,0.0,0.26894057346588757,0.0,1.6137007618637298,0.0
2025-09-29 02:00:00+00:00,2.690092739265187,0.0,0.0,0.0,0.0,2.690092739265187,7.253992563994483,2.690092739265187,0.0,0.27739643471989966,0.0,1.6485513518673534,0.0
2025-09-29 03:00:00+00:00,2.528831922543927,0.0,0.0,0.0,0.0,0.0,7.253992563994483,2.528831922543927,2.528831922543927,0.2606061322362999,0.2606061322362999,1.5322263572932038,1.5322263572932038
2025-09-29 04:00:00+00:00,2.689729889427449,0.0,0.0,0.0,0.0,0.0,7.253992563994483,2.689729889427449,2.689729889427449,0.26931467343105203,0.26931467343105203,1.5920529601659348,1.5920529601659348
2025-09-29 05:00:00+00:00,2.562366290402097,0.0,0.0,0.0,5.0,0.0,12.003992563994483,2.562366290402097,2.562366290402097,0.2478393247493214,0.2478393247493214,1.4832395455246445,1.4832395455246445
2025-09-29 06:00:00+00:00,2.5846652897945153,0.0,0.0,0.0,0.8642183536900169,0.0,12.825,2.5846652897945153,2.5846652897945153,0.24582325896553653,0.24582325896553653,1.4791335464325024,1.4791335464325024
2025-09-29 07:00:00+00:00,2.6655405187640886,0.0,0.0,0.0,0.0,0.0,12.825,2.6655405187640886,2.6655405187640886,0.25259830248480303,0.25259830248480303,1.52091553038413,1.52091553038413
2025-09-29 08:00:00+00:00,2.581839827273832,0.0,0.0,0.0,0.0,0.0,12.825,2.581839827273832,2.581839827273832,0.24224022821631336,0.24224022821631336,1.4585902293757713,1.4585902293757713
2025-09-29 09:00:00+00:00,2.609918737534612,0.0,0.0,0.0,0.0,0.0,12.825,2.609918737534612,2.609918737534612,0.24557644100497425,0.24557644100497425,1.4809040087303433,1.4809040087303433
2025-09-29 10:00:00+00:00,2.5055118226486135,0.0,0.0,0.0,0.0,0.0,12.825,2.5055118226486135,2.5055118226486135,0.23936345341980825,0.23936345341980825,1.440978355144801,1.440978355144801
2025-09-29 11:00:00+00:00,2.650702621734961,0.0,0.0,0.0,0.0,0.0,12.825,2.650702621734961,2.650702621734961,0.25746505302915695,0.25746505302915695,1.5557548532987886,1.5557548532987886
2025-09-29 12:00:00+00:00,2.607628662643856,0.13568,0.0,0.0,0.0,0.0,12.825,2.471948662643856,2.471948662643856,0.2457007836583059,0.2457007836583059,1.4664901015895313,1.4664901015895313
2025-09-29 13:00:00+00:00,2.5659463432998186,1.1104,0.0,0.0,0.0,0.0,12.825,1.4555463432998186,1.4555463432998186,0.1397916435810958,0.1397916435810958,0.8238181580959594,0.8238181580959594
2025-09-29 14:00:00+00:00,2.6576857406856806,2.2912,0.0,0.0,0.0,0.0,12.825,0.36648574068568074,0.36648574068568074,0.03366240448198517,0.03366240448198517,0.1985170204134199,0.1985170204134199
2025-09-29 15:00:00+00:00,2.560638965858329,3.44,0.0,0.0,0.0,0.0,12.825,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29 16:00:00+00:00,2.5906995778961304,4.29952,0.0,0.0,0.0,0.0,12.825,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29 17:00:00+00:00,2.526808339449433,4.7456000000000005,0.0,0.0,0.0,0.0,12.825,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29 18:00:00+00:00,3.580622597289426,4.128,21.53846153846154,7.0,0.0,0.0,12.825,20.991084135750967,6.452622597289427,1.9948589990893408,0.6132161718130117,11.885922670859426,3.6537118673636533
2025-09-29 19:00:00+00:00,3.54069104813523,3.65952,21.53846153846154,7.0,0.0,0.0,12.825,21.41963258659677,6.881171048135229,2.0653218981326416,0.6634956595568785,12.327890315115974,3.9604004213426562
2025-09-29 20:00:00+00:00,3.5524626680883697,3.4560000000000004,21.53846153846154,7.0,0.0,0.0,12.825,21.63492420654991,7.09646266808837,2.109711675212448,0.6920056664234921,12.61476433931495,4.137763707699009
2025-09-29 21:00:00+00:00,3.6500729345260106,2.4307200000000004,21.53846153846154,7.0,0.0,0.0,12.825,22.75781447298755,8.21935293452601,2.2258119105067373,0.8038879866975572,13.34089402154523,4.818279741024422
2025-09-29 22:00:00+00:00,3.556081751597208,1.1827200000000002,21.53846153846154,7.0,0.0,0.0,12.825,23.91182329005875,9.373361751597209,2.3645517244336847,0.92689705944316,14.18586861701228,5.56081720305986
2025-09-29 23:00:00+00:00,2.597038194886327,0.29760000000000003,21.53846153846154,7.0,0.0,0.0,12.825,23.837899733347868,9.299438194886328,2.445160829069871,0.9538852944616694,14.680266876955626,5.726940545676703
2025-09-30 00:00:00+00:00,2.6961474399602476,0.0,21.53846153846154,7.0,0.0,5.0,7.561842105263157,24.23460897842179,4.696147439960248,2.5672369106451196,0.49747545159206663,15.392352479992468,2.98270777788261
2025-09-30 01:00:00+00:00,2.6923314387327575,0.0,21.53846153846154,7.0,0.0,5.0,2.2986842105263143,24.230792977194298,4.692331438732758,2.5883938509636253,0.5012465689476383,15.43391991326435,2.9888030367002694
2025-09-30 02:00:00+00:00,2.6449579881547067,0.0,21.53846153846154,7.0,0.0,0.9012499999999984,1.35,24.183419526616248,8.743707988154707,2.5872398860372265,0.9354371921604528,15.244287145565936,5.5116934617831195
2025-09-30 03:00:00+00:00,2.608245371109487,0.0,21.53846153846154,7.0,0.0,0.0,1.35,24.146706909571027,9.608245371109486,2.5525518292250093,1.01568898771646,14.877748188732548,5.920022788294223
2025-09-30 04:00:00+00:00,2.555378240809074,0.0,21.53846153846154,7.0,0.0,0.0,1.35,24.093839779270613,9.555378240809073,2.4949283204130244,0.9894638631142522,14.505615192084372,5.7527833274314455
2025-09-30 05:00:00+00:00,2.5321304017550252,0.0,21.53846153846154,7.0,0.0,0.0,1.35,24.070591940216566,9.532130401755026,2.4416283018066816,0.9669026596122656,14.11270043527452,5.588732558137966
2025-09-30 06:00:00+00:00,2.6939850826432266,0.0,21.53846153846154,7.0,5.0,0.0,6.1,24.232446621104767,9.693985082643227,2.380611985455902,0.9523436669606525,13.953619770509208,5.582027436981311
2025-09-30 07:00:00+00:00,2.603213717109576,0.0,0.0,0.0,5.0,0.0,10.85,2.603213717109576,2.603213717109576,0.25172395623638505,0.25172395623638505,1.4845308134348374,1.4845308134348374
2025-09-30 08:00:00+00:00,2.5231731224941543,0.0,0.0,0.0,2.078947368421052,0.0,12.825,2.5231731224941543,2.5231731224941543,0.24094371477133772,0.24094371477133772,1.4266753534907612,1.4266753534907612
2025-09-30 09:00:00+00:00,2.6246979511075,0.0,0.0,0.0,0.0,0.0,12.825,2.6246979511075,2.6246979511075,0.25108155280096,0.25108155280096,1.4990254311999058,1.4990254311999058
2025-09-30 10:00:00+00:00,2.6553366228684596,0.0,0.0,0.0,0.0,0.0,12.825,2.6553366228684596,2.6553366228684596,0.2569574206908298,0.2569574206908298,1.5425735650553025,1.5425735650553025
2025-09-30 11:00:00+00:00,2.6226006602106082,0.0,0.0,0.0,0.0,0.0,12.825,2.6226006602106082,2.6226006602106082,0.2621887725516778,0.2621887725516778,1.5797205384711497,1.5797205384711497
2025-09-30 12:00:00+00:00,2.6834595409581805,0.04992,0.0,0.0,0.0,0.0,12.825,2.6335395409581803,2.6335395409581803,0.26970541849680874,0.26970541849680874,1.6053691013617144,1.6053691013617144
2025-09-30 13:00:00+00:00,2.5079185753328406,0.2304,0.0,0.0,0.0,0.0,12.825,2.2775185753328406,2.2775185753328406,0.2252427443304921,0.2252427443304921,1.3329188532839031,1.3329188532839031
2025-09-30 14:00:00+00:00,2.6057178526520044,1.2544000000000002,0.0,0.0,0.0,0.0,12.825,1.3513178526520042,1.3513178526520042,0.12836211248244808,0.12836211248244808,0.759005953550377,0.759005953550377
2025-09-30 15:00:00+00:00,2.5918671765770807,1.80352,0.0,0.0,0.0,0.0,12.825,0.7883471765770806,0.7883471765770806,0.07468027620184396,0.07468027620184396,0.4449406091288899,0.4449406091288899
2025-09-30 16:00:00+00:00,2.5124699158299753,2.2496,0.0,0.0,0.0,0.0,12.825,0.2628699158299752,0.2628699158299752,0.025039168445132872,0.025039168445132872,0.14910965226295902,0.14910965226295902
2025-09-30 17:00:00+00:00,2.628265633827875,3.76192,0.0,0.0,0.0,0.0,12.825,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30 18:00:00+00:00,3.670526567696131,3.78752,0.0,0.0,0.0,0.0,12.825,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30 19:00:00+00:00,3.618588203620857,3.1232,0.0,0.0,0.0,0.0,12.825,0.4953882036208568,0.4953882036208568,0.04942944872625624,0.04942944872625624,0.2916024845698368,0.2916024845698368
2025-09-30 20:00:00+00:00,3.552019489547445,2.1504000000000003,0.0,0.0,0.0,0.0,12.825,1.4016194895474445,1.4016194895474445,0.14206980998153293,0.14206980998153293,0.836110387994803,0.836110387994803
2025-09-30 21:00:00+00:00,3.667976304206282,1.30048,0.0,0.0,0.0,0.0,12.825,2.3674963042062815,2.3674963042062815,0.24132729474268524,0.24132729474268524,1.4219532897636191,1.4219532897636191
2025-09-30 22:00:00+00:00,3.601899176304302,0.7052800000000001,0.0,0.0,0.0,0.0,12.825,2.8966191763043017,2.8966191763043017,0.2971495297776212,0.2971495297776212,1.7550853272505815,1.7550853272505815
2025-09-30 23:00:00+00:00,2.6021777768933068,0.19840000000000002,0.0,0.0,0.0,2.403777776893307,10.294707603270203,2.403777776893307,0.0,0.2540363076622139,0.0,1.50450890299412,0.0
2025-10-01 00:00:00+00:00,2.6506060415404358,0.0,0.0,0.0,0.0,2.6506060415404358,7.50459598059606,2.6506060415404358,0.0,0.28748053742097945,0.0,1.7013328703607187,0.0
2025-10-01 01:00:00+00:00,2.5295844071569915,0.0,0.0,0.0,0.0,2.5295844071569915,4.8418755520097525,2.5295844071569915,0.0,0.27585964399003055,0.0,1.6262768240627359,0.0
2025-10-01 02:00:00+00:00,2.6639253438238555,0.0,0.0,0.0,0.0,2.6639253438238555,2.037743611142536,2.6639253438238555,0.0,0.29278925514491244,0.0,1.7086880082519362,0.0
2025-10-01 03:00:00+00:00,2.6366573812006515,0.0,0.0,0.0,0.0,0.653356430585409,1.35,2.6366573812006515,1.9833009506152424,0.2912056088458816,0.21904566174067333,1.6637961964349293,1.2515120855470383
2025-10-01 04:00:00+00:00,2.6574193883109603,0.0,0.0,0.0,0.0,0.0,1.35,2.6574193883109603,2.6574193883109603,0.29104345170837287,0.29104345170837287,1.6488191144027133,1.6488191144027133
2025-10-01 05:00:00+00:00,2.538323251804027,0.0,0.0,0.0,0.0,0.0,1.35,2.538323251804027,2.538323251804027,0.2705109859180252,0.2705109859180252,1.5400302761810198,1.5400302761810198
2025-10-01 06:00:00+00:00,2.660472832226906,0.0,0.0,0.0,0.0,0.0,1.35,2.660472832226906,2.660472832226906,0.274425844745397,0.274425844745397,1.5959342139675694,1.5959342139675694
2025-10-01 07:00:00+00:00,2.53826478521144,0.0,0.0,0.0,0.0,0.0,1.35,2.53826478521144,2.53826478521144,0.2558933100461794,0.2558933100461794,1.5093345671241218,1.5093345671241218
2025-10-01 08:00:00+00:00,2.5163105234727023,0.0,0.0,0.0,5.0,0.0,6.1,2.5163105234727023,2.5163105234727023,0.25086556157056933,0.25086556157056933,1.4895854088631155,1.4895854088631155
2025-10-01 09:00:00+00:00,2.671045394857414,0.0,0.0,0.0,0.0,0.0,6.1,2.671045394857414,2.671045394857414,0.2667380964252272,0.2667380964252272,1.5818914929241226,1.5818914929241226
2025-10-01 10:00:00+00:00,2.672256699235534,0.0,0.0,0.0,0.0,0.0,6.1,2.672256699235534,2.672256699235534,0.27150609067612125,0.27150609067612125,1.6069939088669347,1.6069939088669347
2025-10-01 11:00:00+00:00,2.675307419283316,0.0,0.0,0.0,0.0,2.675307419283316,3.283886927070193,2.675307419283316,0.0,0.28190379986195035,0.0,1.646068829248088,0.0
2025-10-01 12:00:00+00:00,2.594381943871758,0.16000000000000003,0.0,0.0,0.0,1.8371925807166831,1.35,2.4343819438717578,0.5971893631550746,0.2630243368425833,0.06452370245709595,1.5176669945308252,0.3723058282727244
2025-10-01 13:00:00+00:00,2.554809677722744,1.168,0.0,0.0,0.0,0.0,1.35,1.3868096777227439,1.3868096777227439,0.14717380771221705,0.14717380771221705,0.842586248951255,0.842586248951255
2025-10-01 14:00:00+00:00,2.5014183657206335,2.4448000000000003,0.0,0.0,0.0,0.0,1.35,0.05661836572063317,0.05661836572063317,0.005809555975814892,0.005809555975814892,0.03329812274797443,0.03329812274797443
2025-10-01 15:00:00+00:00,2.6291441791149897,3.5616000000000003,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01 16:00:00+00:00,2.6439818767017385,4.385280000000001,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01 17:00:00+00:00,2.6671138433000547,4.85632,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01 18:00:00+00:00,3.5563755654729086,4.9184,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01 19:00:00+00:00,3.5430436334325948,4.57472,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01 20:00:00+00:00,3.6278662760133176,3.8240000000000003,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01 21:00:00+00:00,3.661010966629002,2.7699200000000004,0.0,0.0,0.0,0.0,1.35,0.8910909666290014,0.8910909666290014,0.0918541042632109,0.0918541042632109,0.5375667522352825,0.5375667522352825
2025-10-01 22:00:00+00:00,3.692734174568994,1.53728,0.0,0.0,0.0,0.0,1.35,2.155454174568994,2.155454174568994,0.22378169903175124,0.22378169903175124,1.30616534440583,1.30616534440583
2025-10-01 23:00:00+00:00,2.5301049660842354,0.37632,0.0,0.0,0.0,0.0,1.35,2.1537849660842356,2.1537849660842356,0.22947883826110463,0.22947883826110463,1.3402859632307011,1.3402859632307011
